region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
146,RH_SalVentAttnA_FrMed_1,SalVentAttnA,0.997498460591133,0.9895833333333334,0.42410714285714285,0.59375,224,51968
147,RH_SalVentAttnA_ParMed_1,SalVentAttnA,0.9961899630541872,0.8823529411764706,0.13392857142857142,0.23255813953488372,224,51968
148,RH_SalVentAttnA_ParMed_2,SalVentAttnA,0.9975754310344828,1.0,0.4375,0.6086956521739131,224,51968
149,RH_SalVentAttnA_FrMed_2,SalVentAttnA,0.9972290640394089,1.0,0.35714285714285715,0.5263157894736842,224,51968
150,RH_SalVentAttnB_IPL_1,SalVentAttnB,0.9974407327586207,0.989247311827957,0.4107142857142857,0.580441640378549,224,51968
151,RH_SalVentAttnB_PFClv_1,SalVentAttnB,0.9974214901477833,0.9891304347826086,0.40625,0.5759493670886076,224,51968
152,RH_SalVentAttnB_PFCl_1,SalVentAttnB,0.9971136083743842,0.9743589743589743,0.3392857142857143,0.5033112582781457,224,51968
153,RH_SalVentAttnB_Ins_1,SalVentAttnB,0.9961899630541872,1.0,0.11607142857142858,0.208,224,51968
154,RH_SalVentAttnB_Ins_2,SalVentAttnB,0.9972483066502463,1.0,0.36160714285714285,0.5311475409836065,224,51968
155,RH_SalVentAttnB_PFCmp_1,SalVentAttnB,0.9974407327586207,0.989247311827957,0.4107142857142857,0.580441640378549,224,51968
