region_idx,region_name,network,mean_error_rate,std_error_rate,cv_error_rate,min_error_rate,max_error_rate
75,LH_DefaultA_PFCd_1,DefaultA,0.039999999999999994,0.025915341754867992,0.6478835422519911,0.0,0.06666666666666665
76,LH_DefaultA_pCunPCC_1,DefaultA,0.01333333333333333,0.017777777777777767,1.3333333233333329,0.0,0.0444444444444444
77,LH_DefaultA_pCunPCC_2,DefaultA,0.02222222222222221,0.01987615979999811,0.8944271869749931,0.0,0.0444444444444444
78,LH_DefaultA_pCunPCC_3,DefaultA,0.01333333333333333,0.017777777777777767,1.3333333233333329,0.0,0.0444444444444444
79,LH_DefaultA_PFCm_1,DefaultA,0.04444444444444442,0.02810913475705227,0.6324555306106514,0.0,0.0888888888888889
80,LH_DefaultA_PFCm_2,DefaultA,0.03555555555555554,0.02266230894930125,0.6373774374064739,0.0,0.06666666666666665
81,LH_DefaultA_PFCm_3,DefaultA,0.017777777777777802,0.008888888888888901,0.4999999971875,0.0,0.022222222222222254
82,LH_DefaultB_Temp_1,DefaultB,0.05333333333333332,0.03610683735393762,0.6770031991169495,0.0,0.11111111111111116
83,LH_DefaultB_Temp_2,DefaultB,0.09333333333333334,0.0494912387807113,0.530263272082339,0.0,0.1333333333333333
84,LH_DefaultB_Temp_3,DefaultB,0.04888888888888889,0.035555555555555556,0.7272727257851239,0.0,0.0888888888888889
85,LH_DefaultB_Temp_4,DefaultB,0.04444444444444444,0.03718489006818114,0.8366600246515906,0.0,0.0888888888888889
86,LH_DefaultB_IPL_1,DefaultB,0.08888888888888888,0.05794846582402355,0.6519202397868548,0.0,0.15555555555555556
87,LH_DefaultB_PFCd_1,DefaultB,0.013333333333333353,0.010886621079036363,0.8164965748040017,0.0,0.022222222222222254
88,LH_DefaultB_PFCd_2,DefaultB,0.013333333333333353,0.010886621079036363,0.8164965748040017,0.0,0.022222222222222254
89,LH_DefaultB_PFCd_3,DefaultB,0.039999999999999994,0.029481109247603554,0.7370277293475196,0.0,0.0888888888888889
90,LH_DefaultB_PFCd_4,DefaultB,0.03555555555555556,0.0361068373539376,1.0155047977233875,0.0,0.0888888888888889
91,LH_DefaultB_PFCv_1,DefaultB,0.06666666666666668,0.037184890068181146,0.5577733501860571,0.0,0.11111111111111116
92,LH_DefaultB_PFCv_2,DefaultB,0.12000000000000002,0.06531972647421809,0.5443310534982081,0.0,0.1777777777777778
93,LH_DefaultB_PFCv_3,DefaultB,0.03555555555555556,0.026666666666666655,0.7499999978906244,0.0,0.06666666666666665
94,LH_DefaultB_PFCv_4,DefaultB,0.03555555555555554,0.02266230894930125,0.6373774374064739,0.0,0.06666666666666665
95,LH_DefaultC_IPL_1,DefaultC,0.03555555555555554,0.030143688813890072,0.8477912455062457,0.0,0.06666666666666665
96,LH_DefaultC_Rsp_1,DefaultC,0.008888888888888901,0.010886621079036363,1.2247448576132096,0.0,0.022222222222222254
97,LH_DefaultC_PHC_1,DefaultC,0.039999999999999966,0.021773242158072685,0.5443310525909899,0.0,0.06666666666666665
98,LH_TempPar_1,TempPar,0.0888888888888889,0.046613726585340076,0.5244044234951208,0.0,0.1333333333333333
99,LH_TempPar_2,TempPar,0.10666666666666669,0.07083278866892989,0.6640573931486639,0.0,0.2222222222222222
100,RH_VisCent_ExStr_1,VisCent,0.01777777777777778,0.01662958838566195,0.9354143414317788,0.0,0.0444444444444444
101,RH_VisCent_ExStr_2,VisCent,0.06222222222222222,0.047453681120139146,0.7626484453479798,0.0,0.1333333333333333
102,RH_VisCent_Striate_1,VisCent,0.008888888888888901,0.010886621079036363,1.2247448576132096,0.0,0.022222222222222254
103,RH_VisCent_ExStr_3,VisCent,0.053333333333333344,0.05726266100766722,1.0736748918806198,0.0,0.1333333333333333
104,RH_VisCent_ExStr_4,VisCent,0.01777777777777778,0.01662958838566195,0.9354143414317788,0.0,0.0444444444444444
105,RH_VisCent_ExStr_5,VisCent,0.008888888888888901,0.010886621079036363,1.2247448576132096,0.0,0.022222222222222254
106,RH_VisPeri_ExStrInf_1,VisPeri,0.00888888888888888,0.01777777777777776,1.9999999775000004,0.0,0.0444444444444444
107,RH_VisPeri_ExStrInf_2,VisPeri,0.02666666666666666,0.016629588385661937,0.6236095621237868,0.0,0.0444444444444444
108,RH_VisPeri_StriCal_1,VisPeri,0.0044444444444444505,0.008888888888888901,1.9999999550000012,0.0,0.022222222222222254
109,RH_VisPeri_ExStrSup_1,VisPeri,0.022222222222222233,0.014054567378526117,0.632455529187625,0.0,0.0444444444444444
110,RH_VisPeri_ExStrSup_2,VisPeri,0.0044444444444444505,0.008888888888888901,1.9999999550000012,0.0,0.022222222222222254
111,RH_VisPeri_ExStrSup_3,VisPeri,0.022222222222222233,0.014054567378526117,0.632455529187625,0.0,0.0444444444444444
112,RH_SomMotA_1,SomMotA,0.04444444444444442,0.02434322477800738,0.5477225562727907,0.0,0.06666666666666665
113,RH_SomMotA_2,SomMotA,0.039999999999999994,0.03265986323710903,0.8164965788864844,0.0,0.06666666666666665
114,RH_SomMotA_3,SomMotA,0.06222222222222222,0.032659863237109045,0.5248906583242496,0.0,0.0888888888888889
115,RH_SomMotA_4,SomMotA,0.026666666666666682,0.02177324215807268,0.8164965778658628,0.0,0.06666666666666665
116,RH_SomMotA_5,SomMotA,0.053333333333333344,0.041216082202203144,0.7728015398423059,0.0,0.11111111111111116
117,RH_SomMotA_6,SomMotA,0.022222222222222233,0.014054567378526117,0.632455529187625,0.0,0.0444444444444444
118,RH_SomMotA_7,SomMotA,0.03555555555555556,0.036106837353937604,1.0155047977233875,0.0,0.0888888888888889
119,RH_SomMotA_8,SomMotA,0.04888888888888889,0.03265986323710904,0.6680426557562339,0.0,0.0888888888888889
120,RH_SomMotA_9,SomMotA,0.03111111111111109,0.026666666666666655,0.8571428543877553,0.0,0.06666666666666665
121,RH_SomMotA_10,SomMotA,0.026666666666666637,0.02177324215807267,0.8164965778658638,0.0,0.0444444444444444
122,RH_SomMotA_11,SomMotA,0.01777777777777776,0.02177324215807267,1.224744864502399,0.0,0.0444444444444444
123,RH_SomMotB_Aud_1,SomMotB,0.04444444444444442,0.02810913475705227,0.6324555306106514,0.0,0.0888888888888889
