region_idx,mean_confidence,std_confidence,mean_conf_correct,mean_conf_incorrect,confidence_gap,region_name,network
200,0.8156375365592591,0.23415139023396211,0.849213320759641,0.3791523419542949,0.47006097880534603,aHIP-rh,Hippocampus_ant
201,0.7072283685481794,0.2785209747485388,0.7845479058294003,0.3164512476944419,0.4680966581349584,pHIP-rh,Hippocampus_post
202,0.6193655596894185,0.2830931572086407,0.6994736169644239,0.3405895203724,0.3588840965920239,lAMY-rh,Amygdala_lat
203,0.7522073222345776,0.25967904652535684,0.8167766885577409,0.36479112429559823,0.45198556426214265,mAMY-rh,Amygdala_med
204,0.6704875781134396,0.29303497712564053,0.7579178306178088,0.35823667631212147,0.39968115430568735,THA-DP-rh,Thalamus_DP
205,0.7176878948258357,0.2807798012646099,0.7799050841233287,0.37000360169278684,0.40990148243054186,THA-VP-rh,Thalamus_VP
206,0.848544199437596,0.22230736015171945,0.8755883925055316,0.4969696895544322,0.37861870295109934,THA-VA-rh,Thalamus_VA
207,0.8184784778541508,0.25002317865082346,0.8778552938866615,0.345839022235364,0.5320162716512975,THA-DA-rh,Thalamus_DA
208,0.6902622482987295,0.28578327617141774,0.7794536977764154,0.31482847259033037,0.464625225186085,NAc-shell-rh,Accumbens_shell
209,0.7804572061056225,0.2571333142422292,0.830406327895612,0.41601361378606955,0.4143927141095424,NAc-core-rh,Accumbens_core
210,0.4468030385160602,0.2514849636734231,0.5697521871063483,0.34214384591441,0.22760834119193835,pGP-rh,Pallidum_post
211,0.42978522337244357,0.23838313786225793,0.5297021102048207,0.3224670856635942,0.2072350245412265,aGP-rh,Pallidum_ant
212,0.9006149782132018,0.14731452035164386,0.9117767183565336,0.554601033769911,0.35717568458662263,aPUT-rh,Putamen_ant
213,0.8471554710132633,0.21873568831990364,0.8855685639790524,0.40753896262701017,0.4780296013520422,pPUT-rh,Putamen_post
214,0.8600437367137003,0.20658462963041543,0.8794470054667511,0.39652120539082375,0.4829258000759274,aCAU-rh,Caudate_ant
215,0.8322751316196552,0.240452621945958,0.8650780635456715,0.34023115272941035,0.5248469108162612,pCAU-rh,Caudate_post
216,0.8167408885814298,0.2192027245006375,0.8488682185364438,0.489042123040287,0.3598260954961568,aHIP-lh,Hippocampus_ant
217,0.6894631766978634,0.2894064985943377,0.7781816810399642,0.30501632454875943,0.4731653564912048,pHIP-lh,Hippocampus_post
218,0.6532010618806066,0.28093841315798546,0.7372907666512006,0.36795559275682704,0.3693351738943736,lAMY-lh,Amygdala_lat
219,0.7476064518481197,0.26513508330905705,0.803047044742652,0.402444050924096,0.40060299381855596,mAMY-lh,Amygdala_med
220,0.6815632598467346,0.2879451518436997,0.7941854440841003,0.3592308015122047,0.4349546425718956,THA-DP-lh,Thalamus_DP
221,0.7340908270232208,0.2722270578601325,0.8071067777093712,0.4176883740499013,0.38941840365946995,THA-VP-lh,Thalamus_VP
222,0.8424759927390019,0.21736130248676908,0.8741184330156929,0.45718274936988207,0.41693568364581085,THA-VA-lh,Thalamus_VA
223,0.8160170632857925,0.23933011612697164,0.8602494260622283,0.4098835505203365,0.45036587554189184,THA-DA-lh,Thalamus_DA
224,0.7329362049980789,0.272527721187348,0.7948780704299931,0.29934314697467956,0.4955349234553136,NAc-shell-lh,Accumbens_shell
225,0.774065654963589,0.2572641658209857,0.8193668393928565,0.41346822690662016,0.4058986124862363,NAc-core-lh,Accumbens_core
226,0.4702228621283074,0.25459506677744453,0.5925763663142388,0.33401801784585555,0.25855834846838327,pGP-lh,Pallidum_post
227,0.4249912599341143,0.2430388635489177,0.5348950379244237,0.31109098092597554,0.2238040569984482,aGP-lh,Pallidum_ant
228,0.8866022334696871,0.1772236944081224,0.9120017387445297,0.3947754495113731,0.5172262892331566,aPUT-lh,Putamen_ant
229,0.839316963186173,0.2330447105145194,0.8801228360894571,0.3424454519520674,0.5376773841373896,pPUT-lh,Putamen_post
230,0.8573378572242049,0.20046103967499945,0.8791780447489832,0.4344324078807715,0.4447456368682117,aCAU-lh,Caudate_ant
231,0.8437656998603217,0.21538126803716356,0.8830110411203599,0.3658959562822084,0.5171150848381515,pCAU-lh,Caudate_post
