region_name,network,cv_accuracy,cv_error_rate,task_accuracy,task_error_rate,error_increase,error_increase_pct,data_type,reorganization_rank
LH_DorsAttnA_SPL_2,DorsAttnA,0.9553571428571428,0.044642857142857206,0.96,0.040000000000000036,-0.004642857142857171,-10.172143974960923,full,169
aCAU-rh,Caudate_ant,0.9598214285714286,0.0401785714285714,0.965,0.03500000000000003,-0.005178571428571366,-12.575888985255713,full,170
LH_SomMotA_6,SomMotA,0.9598214285714286,0.0401785714285714,0.965,0.03500000000000003,-0.005178571428571366,-12.575888985255713,full,171
RH_DorsAttnA_SPL_2,DorsAttnA,0.9598214285714286,0.0401785714285714,0.965,0.03500000000000003,-0.005178571428571366,-12.575888985255713,full,172
pGP-rh,Pallidum_post,0.4598214285714285,0.5401785714285715,0.465,0.5349999999999999,-0.005178571428571588,-0.9569062231901567,full,173
LH_ContB_PFCl_1,ContB,0.9642857142857144,0.03571428571428559,0.97,0.030000000000000027,-0.005714285714285561,-15.564202334629988,full,174
RH_LimbicA_TempPole_1,LimbicA,0.8526785714285714,0.1473214285714286,0.86,0.14,-0.00732142857142859,-4.936190705514098,full,175
RH_VisCent_ExStr_1,VisCent,0.9821428571428572,0.017857142857142794,0.99,0.010000000000000009,-0.007857142857142785,-41.666666666666416,full,176
LH_SomMotA_7,SomMotA,0.9821428571428572,0.017857142857142794,0.99,0.010000000000000009,-0.007857142857142785,-41.666666666666416,full,177
LH_SomMotA_2,SomMotA,0.9464285714285714,0.0535714285714286,0.955,0.04500000000000004,-0.008571428571428563,-15.706806282722487,full,178
RH_SomMotA_9,SomMotA,0.9508928571428572,0.049107142857142794,0.96,0.040000000000000036,-0.009107142857142758,-18.175338560227907,full,179
RH_LimbicB_OFC_4,LimbicB,0.9107142857142856,0.08928571428571441,0.92,0.07999999999999996,-0.009285714285714453,-10.284810126582448,full,180
LH_SalVentAttnB_IPL_1,SalVentAttnB,0.9107142857142856,0.08928571428571441,0.92,0.07999999999999996,-0.009285714285714453,-10.284810126582448,full,181
RH_ContB_IPL_1,ContB,0.9553571428571428,0.044642857142857206,0.965,0.03500000000000003,-0.009642857142857175,-21.126760563380323,full,182
RH_ContB_PFClv_2,ContB,0.9196428571428572,0.0803571428571428,0.93,0.06999999999999995,-0.010357142857142843,-12.730465320456533,full,183
RH_ContB_Temp_2,ContB,0.9196428571428572,0.0803571428571428,0.93,0.06999999999999995,-0.010357142857142843,-12.730465320456533,full,184
RH_SomMotA_10,SomMotA,0.9732142857142856,0.026785714285714413,0.985,0.015000000000000013,-0.0117857142857144,-42.416452442159596,full,185
RH_DorsAttnB_PostC_4,DorsAttnB,0.9732142857142856,0.026785714285714413,0.985,0.015000000000000013,-0.0117857142857144,-42.416452442159596,full,186
LH_LimbicB_OFC_2,LimbicB,0.9419642857142856,0.05803571428571441,0.955,0.04500000000000004,-0.013035714285714373,-22.081064730792598,full,187
RH_SomMotA_8,SomMotA,0.9419642857142856,0.05803571428571441,0.955,0.04500000000000004,-0.013035714285714373,-22.081064730792598,full,188
RH_DorsAttnA_SPL_1,DorsAttnA,0.9508928571428572,0.049107142857142794,0.965,0.03500000000000003,-0.014107142857142763,-28.1539558089806,full,189
RH_SalVentAttnB_IPL_1,SalVentAttnB,0.9107142857142856,0.08928571428571441,0.925,0.07499999999999996,-0.014285714285714457,-15.82278481012675,full,190
LH_ContA_IPS_1,ContA,0.9553571428571428,0.044642857142857206,0.97,0.030000000000000027,-0.01464285714285718,-32.08137715179972,full,191
